order_id,item_id,product_id,quantity,list_price,discount,total_revenue
481,3,9,2,2999.99,0.1,5399.982
482,1,13,1,269.99,0.2,215.992
482,2,14,1,269.99,0.1,242.991
483,1,17,1,429,0.07,398.97
484,1,8,2,1799.99,0.1,3239.982
484,2,24,1,549.99,0.05,522.4905
484,3,9,2,2999.99,0.05,5699.981
484,4,6,1,469.99,0.2,375.992
485,1,13,1,269.99,0.1,242.991
485,2,26,2,599.99,0.05,1139.981
486,1,9,1,2999.99,0.07,2789.9907
486,2,23,2,299.99,0.05,569.981
487,1,6,1,469.99,0.2,375.992
488,1,13,2,269.99,0.07,502.1814
488,2,23,2,299.99,0.05,569.981
488,3,22,1,269.99,0.05,256.4905
489,1,8,2,1799.99,0.1,3239.982
490,1,12,1,549.99,0.1,494.991
490,2,23,1,299.99,0.05,284.9905
490,3,14,1,269.99,0.1,242.991
490,4,13,2,269.99,0.07,502.1814
491,1,9,2,2999.99,0.2,4799.984
491,2,21,2,269.99,0.05,512.981
491,3,15,2,529.99,0.05,1006.981
492,1,6,1,469.99,0.1,422.991
492,2,22,2,269.99,0.1,485.982
492,3,26,1,599.99,0.05,569.9905
493,1,15,1,529.99,0.05,503.4905
493,2,18,2,449,0.05,853.1
493,3,26,1,599.99,0.05,569.9905
494,1,23,1,299.99,0.1,269.991
495,1,22,1,269.99,0.2,215.992
495,2,9,1,2999.99,0.05,2849.9905
496,1,23,1,299.99,0.2,239.992
496,2,13,1,269.99,0.1,242.991
496,3,21,2,269.99,0.2,431.984
497,1,25,2,499.99,0.07,929.9814
498,1,24,1,549.99,0.07,511.4907
498,2,21,1,269.99,0.1,242.991
498,3,10,1,1549,0.07,1440.57
499,1,11,1,1680.99,0.2,1344.792
499,2,15,1,529.99,0.07,492.8907
499,3,14,2,269.99,0.2,431.984
499,4,20,2,599.99,0.1,1079.982
500,1,12,2,549.99,0.05,1044.981
500,2,14,1,269.99,0.2,215.992
501,1,19,2,449,0.05,853.1
501,2,8,1,1799.99,0.07,1673.9907
501,3,14,1,269.99,0.1,242.991
501,4,23,2,299.99,0.07,557.9814
502,1,13,1,269.99,0.05,256.4905
503,1,13,2,269.99,0.07,502.1814
503,2,10,1,1549,0.05,1471.55
504,1,24,2,549.99,0.1,989.982
504,2,2,2,749.99,0.05,1424.981
505,1,26,1,599.99,0.2,479.992
506,1,25,1,499.99,0.1,449.991
506,2,7,1,3999.99,0.07,3719.9907
507,1,11,2,1680.99,0.05,3193.881
507,2,13,2,269.99,0.07,502.1814
507,3,20,2,599.99,0.1,1079.982
508,1,8,1,1799.99,0.05,1709.9905
508,2,2,2,749.99,0.05,1424.981
508,3,10,2,1549,0.05,2943.1
508,4,25,1,499.99,0.07,464.9907
509,1,23,2,299.99,0.2,479.984
509,2,4,2,2899.99,0.05,5509.981
510,1,17,1,429,0.1,386.1
511,1,22,2,269.99,0.05,512.981
511,2,13,1,269.99,0.1,242.991
512,1,21,1,269.99,0.07,251.0907
513,1,7,1,3999.99,0.07,3719.9907
513,2,13,1,269.99,0.2,215.992
513,3,23,1,299.99,0.07,278.9907
514,1,18,2,449,0.2,718.4
514,2,17,2,429,0.07,797.94
515,1,8,1,1799.99,0.07,1673.9907
515,2,5,1,1320.99,0.1,1188.891
515,3,25,2,499.99,0.07,929.9814
515,4,6,2,469.99,0.2,751.984
516,1,7,1,3999.99,0.05,3799.9905
516,2,5,2,1320.99,0.1,2377.782
517,1,21,2,269.99,0.07,502.1814
518,1,16,2,599.99,0.2,959.984
518,2,5,2,1320.99,0.05,2509.881
518,3,25,2,499.99,0.05,949.981
518,4,15,2,529.99,0.2,847.984
518,5,11,2,1680.99,0.07,3126.6414
519,1,6,1,469.99,0.07,437.0907
519,2,16,1,599.99,0.1,539.991
519,3,23,2,299.99,0.05,569.981
519,4,18,2,449,0.2,718.4
519,5,7,1,3999.99,0.05,3799.9905
520,1,26,1,599.99,0.1,539.991
520,2,24,1,549.99,0.2,439.992
520,3,10,1,1549,0.07,1440.57
521,1,5,1,1320.99,0.2,1056.792
521,2,14,1,269.99,0.2,215.992
522,1,4,2,2899.99,0.07,5393.9814
522,2,22,2,269.99,0.07,502.1814
522,3,21,1,269.99,0.05,256.4905
523,1,12,1,549.99,0.2,439.992
523,2,20,1,599.99,0.05,569.9905
523,3,5,2,1320.99,0.1,2377.782
523,4,16,2,599.99,0.07,1115.9814
524,1,11,1,1680.99,0.07,1563.3207
524,2,2,1,749.99,0.05,712.4905
524,3,9,1,2999.99,0.2,2399.992
524,4,3,2,999.99,0.07,1859.9814
524,5,26,1,599.99,0.05,569.9905
525,1,9,2,2999.99,0.07,5579.9814
525,2,6,2,469.99,0.07,874.1814
525,3,10,1,1549,0.1,1394.1
526,1,3,2,999.99,0.1,1799.982
526,2,8,1,1799.99,0.1,1619.991
526,3,21,1,269.99,0.05,256.4905
526,4,15,1,529.99,0.07,492.8907
527,1,18,2,449,0.07,835.14
527,2,4,1,2899.99,0.2,2319.992
527,3,19,1,449,0.1,404.1
527,4,9,2,2999.99,0.2,4799.984
528,1,21,2,269.99,0.05,512.981
529,1,12,2,549.99,0.07,1022.9814
530,1,2,2,749.99,0.05,1424.981
530,2,4,1,2899.99,0.07,2696.9907
530,3,6,2,469.99,0.2,751.984
531,1,6,1,469.99,0.2,375.992
531,2,12,2,549.99,0.2,879.984
531,3,25,1,499.99,0.07,464.9907
532,1,17,2,429,0.07,797.94
532,2,16,2,599.99,0.2,959.984
532,3,12,1,549.99,0.1,494.991
533,1,4,1,2899.99,0.2,2319.992
533,2,12,2,549.99,0.1,989.982
533,3,10,1,1549,0.2,1239.2
533,4,25,1,499.99,0.05,474.9905
534,1,21,2,269.99,0.05,512.981
534,2,9,2,2999.99,0.05,5699.981
534,3,2,1,749.99,0.07,697.4907
534,4,24,2,549.99,0.1,989.982
535,1,24,1,549.99,0.05,522.4905
535,2,15,1,529.99,0.1,476.991
535,3,22,2,269.99,0.1,485.982
536,1,22,1,269.99,0.1,242.991
536,2,2,1,749.99,0.1,674.991
536,3,12,2,549.99,0.05,1044.981
536,4,14,1,269.99,0.07,251.0907
537,1,10,1,1549,0.05,1471.55
537,2,26,1,599.99,0.05,569.9905
537,3,17,2,429,0.1,772.2
537,4,25,2,499.99,0.2,799.984
538,1,2,2,749.99,0.2,1199.984
539,1,9,2,2999.99,0.1,5399.982
539,2,23,1,299.99,0.05,284.9905
539,3,21,2,269.99,0.07,502.1814
540,1,19,1,449,0.1,404.1
540,2,26,2,599.99,0.1,1079.982
540,3,23,2,299.99,0.07,557.9814
541,1,22,2,269.99,0.05,512.981
542,1,16,2,599.99,0.2,959.984
542,2,9,1,2999.99,0.1,2699.991
542,3,20,1,599.99,0.1,539.991
542,4,19,2,449,0.2,718.4
543,1,25,1,499.99,0.2,399.992
543,2,18,1,449,0.2,359.2
543,3,26,2,599.99,0.05,1139.981
544,1,12,1,549.99,0.05,522.4905
544,2,17,1,429,0.1,386.1
544,3,21,1,269.99,0.05,256.4905
545,1,25,2,499.99,0.2,799.984
545,2,6,1,469.99,0.07,437.0907
545,3,24,1,549.99,0.2,439.992
545,4,20,2,599.99,0.07,1115.9814
546,1,17,2,429,0.05,815.1
546,2,8,1,1799.99,0.1,1619.991
546,3,18,2,449,0.07,835.14
547,1,11,2,1680.99,0.05,3193.881
547,2,9,1,2999.99,0.2,2399.992
547,3,5,1,1320.99,0.1,1188.891
548,1,8,1,1799.99,0.1,1619.991
548,2,11,2,1680.99,0.07,3126.6414
549,1,15,1,529.99,0.07,492.8907
549,2,16,1,599.99,0.05,569.9905
549,3,3,1,999.99,0.07,929.9907
549,4,7,1,3999.99,0.05,3799.9905
549,5,13,2,269.99,0.1,485.982
550,1,4,1,2899.99,0.05,2754.9905
551,1,16,1,599.99,0.05,569.9905
551,2,26,1,599.99,0.07,557.9907
551,3,11,2,1680.99,0.2,2689.584
551,4,15,2,529.99,0.2,847.984
552,1,23,1,299.99,0.2,239.992
552,2,2,1,749.99,0.2,599.992
552,3,24,1,549.99,0.2,439.992
552,4,18,1,449,0.1,404.1
552,5,19,2,449,0.2,718.4
553,1,24,1,549.99,0.1,494.991
553,2,18,2,449,0.07,835.14
553,3,12,1,549.99,0.07,511.4907
554,1,3,2,999.99,0.07,1859.9814
554,2,22,1,269.99,0.05,256.4905
554,3,4,2,2899.99,0.2,4639.984
555,1,8,1,1799.99,0.2,1439.992
555,2,7,1,3999.99,0.1,3599.991
555,3,20,2,599.99,0.07,1115.9814
556,1,16,1,599.99,0.1,539.991
556,2,4,2,2899.99,0.2,4639.984
557,1,9,2,2999.99,0.1,5399.982
557,2,10,1,1549,0.1,1394.1
558,1,7,1,3999.99,0.07,3719.9907
558,2,16,1,599.99,0.07,557.9907
558,3,9,1,2999.99,0.1,2699.991
558,4,21,2,269.99,0.05,512.981
558,5,10,2,1549,0.07,2881.14
559,1,15,2,529.99,0.1,953.982
559,2,6,1,469.99,0.1,422.991
559,3,7,2,3999.99,0.07,7439.9814
560,1,16,1,599.99,0.05,569.9905
560,2,26,2,599.99,0.1,1079.982
561,1,15,2,529.99,0.05,1006.981
561,2,18,1,449,0.05,426.55
561,3,5,1,1320.99,0.05,1254.9405
561,4,17,2,429,0.07,797.94
562,1,25,2,499.99,0.07,929.9814
562,2,26,1,599.99,0.05,569.9905
563,1,6,2,469.99,0.1,845.982
563,2,19,1,449,0.05,426.55
563,3,13,2,269.99,0.1,485.982
564,1,4,1,2899.99,0.2,2319.992
564,2,15,1,529.99,0.2,423.992
565,1,18,1,449,0.2,359.2
565,2,25,2,499.99,0.1,899.982
565,3,9,1,2999.99,0.05,2849.9905
565,4,17,1,429,0.1,386.1
566,1,24,2,549.99,0.07,1022.9814
566,2,7,2,3999.99,0.2,6399.984
566,3,8,1,1799.99,0.1,1619.991
566,4,21,2,269.99,0.2,431.984
567,1,9,1,2999.99,0.2,2399.992
567,2,5,1,1320.99,0.07,1228.5207
568,1,5,1,1320.99,0.05,1254.9405
568,2,10,1,1549,0.05,1471.55
569,1,16,1,599.99,0.05,569.9905
569,2,24,2,549.99,0.1,989.982
570,1,18,1,449,0.07,417.57
570,2,24,2,549.99,0.1,989.982
570,3,3,2,999.99,0.2,1599.984
570,4,11,1,1680.99,0.1,1512.891
570,5,16,1,599.99,0.05,569.9905
571,1,4,1,2899.99,0.05,2754.9905
571,2,9,1,2999.99,0.1,2699.991
572,1,3,1,999.99,0.05,949.9905
572,2,13,2,269.99,0.1,485.982
572,3,11,2,1680.99,0.2,2689.584
573,1,2,1,749.99,0.2,599.992
574,1,26,1,599.99,0.05,569.9905
574,2,13,2,269.99,0.1,485.982
574,3,12,2,549.99,0.1,989.982
574,4,23,2,299.99,0.1,539.982
574,5,11,2,1680.99,0.05,3193.881
575,1,4,2,2899.99,0.07,5393.9814
575,2,12,1,549.99,0.2,439.992
576,1,9,1,2999.99,0.1,2699.991
577,1,3,2,999.99,0.2,1599.984
578,1,21,1,269.99,0.07,251.0907
578,2,25,2,499.99,0.2,799.984
578,3,18,2,449,0.05,853.1
578,4,8,2,1799.99,0.2,2879.984
579,1,7,2,3999.99,0.05,7599.981
579,2,6,1,469.99,0.2,375.992
580,1,16,2,599.99,0.2,959.984
580,2,15,1,529.99,0.07,492.8907
580,3,21,2,269.99,0.2,431.984
580,4,9,2,2999.99,0.07,5579.9814
580,5,19,1,449,0.2,359.2
581,1,8,2,1799.99,0.07,3347.9814
582,1,10,2,1549,0.2,2478.4
582,2,17,2,429,0.07,797.94
583,1,15,2,529.99,0.2,847.984
584,1,19,1,449,0.07,417.57
584,2,23,1,299.99,0.07,278.9907
584,3,15,1,529.99,0.1,476.991
584,4,22,1,269.99,0.05,256.4905
584,5,8,2,1799.99,0.07,3347.9814
585,1,10,1,1549,0.2,1239.2
585,2,18,2,449,0.2,718.4
585,3,15,1,529.99,0.05,503.4905
585,4,12,2,549.99,0.07,1022.9814
586,1,11,2,1680.99,0.1,3025.782
586,2,23,2,299.99,0.2,479.984
587,1,24,1,549.99,0.05,522.4905
587,2,23,1,299.99,0.05,284.9905
587,3,18,1,449,0.05,426.55
587,4,21,1,269.99,0.2,215.992
588,1,10,2,1549,0.07,2881.14
588,2,23,1,299.99,0.2,239.992
589,1,15,2,529.99,0.05,1006.981
590,1,2,2,749.99,0.1,1349.982
590,2,20,1,599.99,0.07,557.9907
590,3,8,2,1799.99,0.05,3419.981
590,4,5,2,1320.99,0.1,2377.782
590,5,24,1,549.99,0.1,494.991
591,1,16,2,599.99,0.05,1139.981
591,2,25,2,499.99,0.05,949.981
591,3,2,2,749.99,0.1,1349.982
592,1,21,2,269.99,0.1,485.982
592,2,16,1,599.99,0.05,569.9905
592,3,18,2,449,0.07,835.14
593,1,3,2,999.99,0.1,1799.982
593,2,25,1,499.99,0.07,464.9907
594,1,26,1,599.99,0.1,539.991
594,2,21,2,269.99,0.05,512.981
595,1,4,1,2899.99,0.07,2696.9907
595,2,19,2,449,0.07,835.14
595,3,3,1,999.99,0.07,929.9907
595,4,10,1,1549,0.07,1440.57
595,5,26,2,599.99,0.05,1139.981
596,1,5,1,1320.99,0.05,1254.9405
596,2,23,2,299.99,0.1,539.982
596,3,9,1,2999.99,0.05,2849.9905
597,1,17,2,429,0.2,686.4
597,2,8,1,1799.99,0.07,1673.9907
598,1,4,2,2899.99,0.05,5509.981
598,2,16,2,599.99,0.07,1115.9814
598,3,14,1,269.99,0.1,242.991
599,1,9,2,2999.99,0.05,5699.981
599,2,22,2,269.99,0.2,431.984
599,3,23,1,299.99,0.07,278.9907
599,4,10,2,1549,0.1,2788.2
600,1,26,2,599.99,0.07,1115.9814
600,2,4,1,2899.99,0.2,2319.992
600,3,18,2,449,0.07,835.14
601,1,12,2,549.99,0.2,879.984
602,1,15,2,529.99,0.05,1006.981
602,2,5,2,1320.99,0.07,2457.0414
603,1,12,1,549.99,0.07,511.4907
603,2,4,1,2899.99,0.1,2609.991
604,1,10,2,1549,0.07,2881.14
604,2,9,2,2999.99,0.2,4799.984
605,1,19,1,449,0.07,417.57
605,2,25,2,499.99,0.05,949.981
605,3,13,2,269.99,0.2,431.984
605,4,11,1,1680.99,0.2,1344.792
606,1,6,2,469.99,0.2,751.984
606,2,18,2,449,0.05,853.1
607,1,11,2,1680.99,0.2,2689.584
607,2,26,2,599.99,0.2,959.984
607,3,14,1,269.99,0.07,251.0907
608,1,4,2,2899.99,0.2,4639.984
608,2,7,2,3999.99,0.1,7199.982
608,3,24,1,549.99,0.1,494.991
609,1,10,1,1549,0.07,1440.57
609,2,7,1,3999.99,0.1,3599.991
609,3,22,2,269.99,0.1,485.982
609,4,5,1,1320.99,0.1,1188.891
610,1,26,1,599.99,0.1,539.991
610,2,24,1,549.99,0.07,511.4907
610,3,18,2,449,0.07,835.14
610,4,3,1,999.99,0.07,929.9907
610,5,8,1,1799.99,0.1,1619.991
611,1,16,2,599.99,0.07,1115.9814
612,1,13,1,269.99,0.1,242.991
612,2,14,1,269.99,0.1,242.991
612,3,17,1,429,0.07,398.97
612,4,20,1,599.99,0.2,479.992
613,1,9,2,2999.99,0.1,5399.982
613,2,18,2,449,0.05,853.1
613,3,12,1,549.99,0.07,511.4907
614,1,18,1,449,0.1,404.1
614,2,21,1,269.99,0.05,256.4905
615,1,11,1,1680.99,0.07,1563.3207
615,2,23,1,299.99,0.05,284.9905
615,3,6,2,469.99,0.1,845.982
615,4,19,2,449,0.1,808.2
616,1,24,1,549.99,0.2,439.992
616,2,16,2,599.99,0.2,959.984
617,1,15,2,529.99,0.2,847.984
617,2,11,2,1680.99,0.07,3126.6414
618,1,17,2,429,0.1,772.2
618,2,11,1,1680.99,0.07,1563.3207
619,1,25,1,499.99,0.07,464.9907
620,1,5,2,1320.99,0.2,2113.584
621,1,17,2,429,0.07,797.94
622,1,9,2,2999.99,0.07,5579.9814
622,2,18,1,449,0.1,404.1
622,3,10,1,1549,0.2,1239.2
622,4,25,1,499.99,0.07,464.9907
623,1,8,1,1799.99,0.07,1673.9907
624,1,21,2,269.99,0.05,512.981
624,2,16,1,599.99,0.07,557.9907
624,3,22,1,269.99,0.07,251.0907
624,4,14,2,269.99,0.2,431.984
625,1,17,1,429,0.07,398.97
625,2,11,2,1680.99,0.2,2689.584
625,3,26,1,599.99,0.07,557.9907
625,4,23,2,299.99,0.1,539.982
626,1,15,1,529.99,0.2,423.992
627,1,19,1,449,0.07,417.57
627,2,9,2,2999.99,0.2,4799.984
627,3,26,1,599.99,0.07,557.9907
628,1,15,2,529.99,0.1,953.982
629,1,19,1,449,0.05,426.55
629,2,5,2,1320.99,0.05,2509.881
629,3,23,2,299.99,0.1,539.982
629,4,14,2,269.99,0.05,512.981
629,5,6,2,469.99,0.1,845.982
630,1,5,1,1320.99,0.05,1254.9405
630,2,25,1,499.99,0.1,449.991
630,3,18,2,449,0.1,808.2
630,4,21,2,269.99,0.07,502.1814
631,1,24,2,549.99,0.07,1022.9814
631,2,15,2,529.99,0.07,985.7814
632,1,25,1,499.99,0.2,399.992
632,2,11,2,1680.99,0.1,3025.782
632,3,15,1,529.99,0.07,492.8907
632,4,6,1,469.99,0.05,446.4905
632,5,22,2,269.99,0.1,485.982
633,1,12,2,549.99,0.05,1044.981
633,2,13,2,269.99,0.2,431.984
633,3,5,2,1320.99,0.2,2113.584
633,4,10,2,1549,0.2,2478.4
634,1,4,2,2899.99,0.05,5509.981
634,2,12,1,549.99,0.1,494.991
635,1,4,1,2899.99,0.05,2754.9905
636,1,85,2,329.99,0.2,527.984
637,1,9,1,2999.99,0.1,2699.991
637,2,106,2,449.99,0.1,809.982
638,1,103,1,551.99,0.05,524.3905
638,2,56,1,5499.99,0.2,4399.992
638,3,53,2,749.99,0.05,1424.981
639,1,15,1,529.99,0.07,492.8907
639,2,73,1,749.99,0.05,712.4905
639,3,72,1,619.99,0.05,588.9905
639,4,61,2,4999.99,0.1,8999.982
640,1,106,2,449.99,0.05,854.981
640,2,32,1,469.99,0.07,437.0907
640,3,30,1,999.99,0.07,929.9907
640,4,76,2,299.99,0.07,557.9814
640,5,109,2,416.99,0.2,667.184
641,1,15,1,529.99,0.05,503.4905
641,2,62,1,3499.99,0.2,2799.992
641,3,64,1,489.99,0.2,391.992
642,1,68,2,449.99,0.07,836.9814
643,1,53,1,749.99,0.05,712.4905
644,1,9,1,2999.99,0.07,2789.9907
645,1,99,1,299.99,0.07,278.9907
645,2,42,2,2299.99,0.05,4369.981
645,3,6,1,469.99,0.05,446.4905
645,4,47,2,5299.99,0.07,9857.9814
645,5,21,2,269.99,0.07,502.1814
646,1,15,2,529.99,0.2,847.984
646,2,4,1,2899.99,0.07,2696.9907
646,3,95,1,299.99,0.05,284.9905
646,4,12,1,549.99,0.2,439.992
647,1,25,2,499.99,0.07,929.9814
647,2,13,1,269.99,0.1,242.991
648,1,24,1,549.99,0.07,511.4907
649,1,97,2,349.99,0.1,629.982
649,2,90,1,209.99,0.07,195.2907
649,3,11,2,1680.99,0.1,3025.782
649,4,78,1,647.99,0.05,615.5905
650,1,3,1,999.99,0.2,799.992
651,1,79,1,402.99,0.1,362.691
651,2,85,1,329.99,0.05,313.4905
651,3,102,2,489.99,0.05,930.981
651,4,94,2,249.99,0.05,474.981
652,1,102,1,489.99,0.1,440.991
652,2,62,2,3499.99,0.2,5599.984
652,3,67,2,250.99,0.2,401.584
652,4,23,1,299.99,0.1,269.991
652,5,74,1,439.99,0.05,417.9905
653,1,6,1,469.99,0.07,437.0907
653,2,43,1,5299.99,0.1,4769.991
653,3,2,2,749.99,0.1,1349.982
653,4,80,1,761.99,0.2,609.592
653,5,88,2,189.99,0.07,353.3814
654,1,9,1,2999.99,0.1,2699.991
654,2,95,1,299.99,0.1,269.991
654,3,110,2,470.99,0.07,876.0414
654,4,97,2,349.99,0.07,650.9814
655,1,67,1,250.99,0.1,225.891
656,1,83,1,149.99,0.1,134.991
656,2,22,1,269.99,0.07,251.0907
656,3,33,2,469.99,0.05,892.981
657,1,52,1,875.99,0.05,832.1905
657,2,54,2,3199.99,0.05,6079.981
658,1,49,2,3499.99,0.2,5599.984
658,2,29,1,999.99,0.05,949.9905
658,3,9,1,2999.99,0.05,2849.9905
659,1,42,2,2299.99,0.05,4369.981
659,2,39,2,1499.99,0.07,2789.9814
659,3,70,1,659.99,0.05,626.9905
659,4,61,2,4999.99,0.07,9299.9814
660,1,30,1,999.99,0.2,799.992
660,2,59,2,2599.99,0.07,4835.9814
660,3,47,2,5299.99,0.05,10069.981
660,4,29,2,999.99,0.2,1599.984
661,1,63,2,3499.99,0.07,6509.9814
661,2,22,2,269.99,0.05,512.981
662,1,55,2,2699.99,0.1,4859.982
662,2,95,2,299.99,0.2,479.984
662,3,102,2,489.99,0.07,911.3814
662,4,22,1,269.99,0.07,251.0907
662,5,106,2,449.99,0.07,836.9814
663,1,41,2,1469.99,0.05,2792.981
663,2,17,2,429,0.2,686.4
663,3,94,1,249.99,0.05,237.4905
663,4,71,1,416.99,0.07,387.8007
663,5,106,1,449.99,0.2,359.992
664,1,52,2,875.99,0.07,1629.3414
664,2,5,1,1320.99,0.07,1228.5207
664,3,50,1,5999.99,0.2,4799.992
664,4,101,2,339.99,0.2,543.984
664,5,47,1,5299.99,0.07,4928.9907
665,1,58,1,4999.99,0.07,4649.9907
665,2,42,2,2299.99,0.2,3679.984
665,3,25,2,499.99,0.05,949.981
666,1,98,2,489.99,0.2,783.984
666,2,39,1,1499.99,0.05,1424.9905
667,1,79,1,402.99,0.2,322.392
667,2,84,1,109.99,0.1,98.991
667,3,3,1,999.99,0.2,799.992
667,4,99,1,299.99,0.1,269.991
667,5,85,1,329.99,0.05,313.4905
668,1,48,2,1499.99,0.05,2849.981
668,2,19,2,449,0.1,808.2
669,1,16,2,599.99,0.07,1115.9814
669,2,72,1,619.99,0.07,576.5907
670,1,108,1,449.99,0.1,404.991
670,2,28,1,2499.99,0.07,2324.9907
670,3,104,2,481.99,0.2,771.184
670,4,45,2,869.99,0.05,1652.981
671,1,30,1,999.99,0.05,949.9905
671,2,69,1,416.99,0.05,396.1405
671,3,55,1,2699.99,0.2,2159.992
671,4,4,1,2899.99,0.07,2696.9907
671,5,109,2,416.99,0.07,775.6014
672,1,51,2,6499.99,0.07,12089.9814
672,2,96,2,349.99,0.2,559.984
672,3,48,2,1499.99,0.07,2789.9814
673,1,66,1,250.99,0.2,200.792
673,2,38,1,549.99,0.2,439.992
673,3,5,1,1320.99,0.07,1228.5207
673,4,13,1,269.99,0.1,242.991
674,1,26,2,599.99,0.2,959.984
675,1,17,1,429,0.05,407.55
675,2,89,2,209.99,0.05,398.981
675,3,19,1,449,0.07,417.57
675,4,32,1,469.99,0.2,375.992
676,1,70,1,659.99,0.2,527.992
676,2,104,2,481.99,0.07,896.5014
676,3,24,1,549.99,0.1,494.991
676,4,29,1,999.99,0.2,799.992
677,1,75,1,599.99,0.07,557.9907
677,2,7,2,3999.99,0.07,7439.9814
677,3,105,2,533.99,0.07,993.2214
677,4,91,2,349.99,0.05,664.981
677,5,54,2,3199.99,0.1,5759.982
678,1,52,2,875.99,0.05,1664.381
678,2,37,2,379.99,0.07,706.7814
679,1,15,2,529.99,0.2,847.984
679,2,83,2,149.99,0.05,284.981
680,1,81,2,1099.99,0.05,2089.981
680,2,7,1,3999.99,0.2,3199.992
680,3,50,1,5999.99,0.07,5579.9907
681,1,82,1,659.99,0.05,626.9905
681,2,63,1,3499.99,0.07,3254.9907
681,3,61,1,4999.99,0.2,3999.992
681,4,6,2,469.99,0.05,892.981
681,5,30,1,999.99,0.07,929.9907
682,1,39,1,1499.99,0.2,1199.992
682,2,60,2,1559.99,0.2,2495.984
682,3,99,1,299.99,0.2,239.992
683,1,2,2,749.99,0.1,1349.982
684,1,56,1,5499.99,0.07,5114.9907
684,2,33,1,469.99,0.1,422.991
685,1,59,1,2599.99,0.05,2469.9905
685,2,48,2,1499.99,0.05,2849.981
685,3,107,1,416.99,0.05,396.1405
685,4,98,2,489.99,0.2,783.984
685,5,56,2,5499.99,0.05,10449.981
686,1,16,1,599.99,0.2,479.992
686,2,30,1,999.99,0.1,899.991
686,3,88,2,189.99,0.2,303.984
686,4,19,2,449,0.2,718.4
686,5,104,1,481.99,0.2,385.592
687,1,48,2,1499.99,0.05,2849.981
687,2,95,1,299.99,0.07,278.9907
687,3,5,2,1320.99,0.2,2113.584
687,4,83,1,149.99,0.07,139.4907
688,1,8,1,1799.99,0.1,1619.991
688,2,88,1,189.99,0.05,180.4905
689,1,33,2,469.99,0.1,845.982
690,1,84,1,109.99,0.2,87.992
690,2,11,2,1680.99,0.07,3126.6414
690,3,85,1,329.99,0.05,313.4905
690,4,109,2,416.99,0.2,667.184
691,1,23,2,299.99,0.05,569.981
691,2,5,2,1320.99,0.1,2377.782
691,3,55,2,2699.99,0.2,4319.984
691,4,20,1,599.99,0.2,479.992
692,1,59,1,2599.99,0.2,2079.992
692,2,75,1,599.99,0.07,557.9907
692,3,15,2,529.99,0.07,985.7814
692,4,56,2,5499.99,0.1,9899.982
693,1,104,2,481.99,0.2,771.184
693,2,13,1,269.99,0.2,215.992
693,3,5,2,1320.99,0.05,2509.881
693,4,31,1,1632.99,0.07,1518.6807
694,1,48,1,1499.99,0.2,1199.992
694,2,39,1,1499.99,0.05,1424.9905
694,3,55,2,2699.99,0.1,4859.982
694,4,103,2,551.99,0.2,883.184
694,5,45,2,869.99,0.1,1565.982
695,1,82,2,659.99,0.1,1187.982
695,2,57,2,1999.99,0.2,3199.984
696,1,88,2,189.99,0.07,353.3814
696,2,7,1,3999.99,0.1,3599.991
696,3,45,1,869.99,0.07,809.0907
697,1,5,2,1320.99,0.05,2509.881
698,1,96,1,349.99,0.07,325.4907
698,2,12,1,549.99,0.07,511.4907
698,3,40,2,4999.99,0.05,9499.981
699,1,106,2,449.99,0.1,809.982
699,2,48,1,1499.99,0.07,1394.9907
699,3,31,1,1632.99,0.2,1306.392
699,4,24,2,549.99,0.1,989.982
699,5,82,2,659.99,0.2,1055.984
700,1,7,2,3999.99,0.05,7599.981
700,2,63,1,3499.99,0.2,2799.992
701,1,84,1,109.99,0.05,104.4905
702,1,25,2,499.99,0.05,949.981
702,2,104,1,481.99,0.1,433.791
702,3,3,2,999.99,0.07,1859.9814
703,1,45,2,869.99,0.2,1391.984
703,2,66,2,250.99,0.05,476.881
703,3,72,1,619.99,0.2,495.992
703,4,4,2,2899.99,0.2,4639.984
704,1,10,2,1549,0.05,2943.1
704,2,62,1,3499.99,0.2,2799.992
704,3,100,2,489.99,0.07,911.3814
705,1,61,1,4999.99,0.1,4499.991
706,1,27,1,999.99,0.1,899.991
706,2,23,2,299.99,0.05,569.981
706,3,60,1,1559.99,0.2,1247.992
707,1,106,2,449.99,0.05,854.981
707,2,100,1,489.99,0.07,455.6907
707,3,11,2,1680.99,0.1,3025.782
707,4,26,2,599.99,0.1,1079.982
708,1,6,1,469.99,0.07,437.0907
708,2,47,1,5299.99,0.1,4769.991
708,3,34,2,469.99,0.2,751.984
709,1,55,2,2699.99,0.05,5129.981
709,2,101,2,339.99,0.07,632.3814
709,3,48,1,1499.99,0.07,1394.9907
710,1,42,1,2299.99,0.05,2184.9905
710,2,60,2,1559.99,0.2,2495.984
710,3,39,2,1499.99,0.2,2399.984
710,4,57,1,1999.99,0.2,1599.992
710,5,28,1,2499.99,0.05,2374.9905
711,1,5,2,1320.99,0.05,2509.881
711,2,95,2,299.99,0.2,479.984
711,3,72,2,619.99,0.05,1177.981
712,1,44,2,539.99,0.2,863.984
712,2,74,2,439.99,0.1,791.982
712,3,35,1,832.99,0.2,666.392
712,4,76,1,299.99,0.2,239.992
712,5,4,2,2899.99,0.05,5509.981
713,1,93,2,209.99,0.2,335.984
713,2,97,2,349.99,0.1,629.982
